0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	5.6	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	6.4	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	7.2	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8.8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	9.6	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	10.4	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	11.2	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	12	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	0	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-1	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-2	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-3	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-4	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-6	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-7	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-8	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-9	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-10	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	57	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	58	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	59	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	60	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	61	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	63	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	64	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	65	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	66	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	67	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	-5	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	-3	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	-1	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	1	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	3	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	5	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	7	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	9	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	13	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	15	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	-3.2	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	-2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	-1.6	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	-0.8	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	0	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	0.8	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	1.6	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	3.2	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	4.8	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	20	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	19	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	18	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	17	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	16	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	14	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	13	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	12	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	11	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	10	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	10
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	9
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	8
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	7
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	6
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	4
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	3
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	2
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	1
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	0
0.21082	0.46228	0.01024	0.01024	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01124	0.01124	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01224	0.01224	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01324	0.01324	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01424	0.01424	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01624	0.01624	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01724	0.01724	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01824	0.01824	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01924	0.01924	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.02024	0.02024	2.1	0.3	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.25	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.26	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.27	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.28	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.29	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.31	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.32	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.33	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.34	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.35	0.2	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.15	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.16	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.17	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.18	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.19	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.21	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.22	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.23	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.24	2	8	23.3	-5	62	11	2.4	15	5
0.21082	0.46228	0.01524	0.01524	2.1	0.3	0.25	2	8	23.3	-5	62	11	2.4	15	5
